"Transaction ID",Date,Year,"Customer ID","Customer Name",Gender,Age,"age group",Product,"Product Name",Category,Quantity,"Unit Price",avg_unit_price,"Total Sale","Payment Method",Location,"Sales Rep ID","Sales Rep","Discount Applied","Return Status"
TXN00491,2024-09-20,2024,CUST00491,"Adaeze Emeka",Male,18,"Young Adult","Phone Case",Accessories,Accessories,7,291,0.060,2043,POS,"Port Harcourt",SP097,"Ngozi Segun",None,"Not Returned"
TXN00492,2023-07-29,2023,CUST00492,"Oluwatobi Olu",Female,44,"Middle Age","Laptop Stand",Accessories,Accessories,10,128,0.030,1289,PayPal,Owerri,SP067,"Damilola Blessing",8%,"Not Returned"
TXN00493,2023-05-16,2023,CUST00493,"Femi Pius",Male,36,Adult,Keyboard,Electronics,Electronics,6,283,0.060,1700,POS,Abuja,SP082,"Oyinade Chidera",None,Returned
TXN00494,2023-08-09,2023,CUST00494,"Tope Kehinde",Female,26,"Young Adult","USB Hub",Accessories,Accessories,3,214,0.040,642,"Credit Card",Ibadan,SP099,"Temitope Adesola",None,Returned
TXN00495,2022-07-16,2022,CUST00495,"Micheal Temitayo",Male,50,Old,"Power Bank",Electronics,Electronics,6,277,0.060,1664,"Debit Card",Owerri,SP060,"Nike Damilola",12%,"Not Returned"
TXN00496,2023-02-20,2023,CUST00496,"Chukwudi Chinonso",Female,23,"Young Adult",Charger,Accessories,Accessories,9,275,0.060,2480,PayPal,"Port Harcourt",SP045,"Uche Chika",None,Returned
TXN00497,2022-12-30,2022,CUST00497,"Nkechi Ronke",Male,21,"Young Adult","Laptop Stand",Accessories,Accessories,4,94,0.020,379,POS,Ibadan,SP017,"Fidelis Peace",None,Returned
TXN00498,2024-04-11,2024,CUST00498,"Nkechi Kelechi",Male,21,"Young Adult",Monitor,Electronics,Electronics,7,229,0.050,1604,POS,Owerri,SP084,"Benita Chinonso",None,Returned
TXN00499,2024-10-10,2024,CUST00499,"Chinwe Ifeyinwa",Female,20,"Young Adult","Flash Drive",Accessories,Accessories,4,120,0.020,481,"Credit Card",Abuja,SP006,"David Opeyemi",None,"Not Returned"
TXN00500,2022-01-01,2022,CUST00500,"Obinna Jibola",Female,30,Adult,"Wireless Mouse",Electronics,Electronics,8,154,0.030,1233,"Credit Card",Abuja,SP095,"Chika Sola",17%,"Not Returned"
TXN00501,2023-03-18,2023,CUST00501,"Olufunke Chike",Male,40,"Middle Age","USB Hub",Accessories,Accessories,2,98,0.020,196,Cash,Lagos,SP057,"Ifechukwu Shola",$50,Returned
TXN00502,2022-09-27,2022,CUST00502,"Chinonso Chisom",Female,35,Adult,Keyboard,Electronics,Electronics,10,181,0.040,1816,PayPal,Ibadan,SP035,"Uzochi Ayo",None,Returned
TXN00503,2024-09-22,2024,CUST00503,"Benita Obinna",Male,22,"Young Adult",Monitor,Electronics,Electronics,8,274,0.050,2197,PayPal,"Port Harcourt",SP096,"Efe Uche",None,Returned
TXN00504,2024-03-20,2024,CUST00504,"Adaobi Obinna",Male,53,Old,Monitor,Electronics,Electronics,3,231,0.050,695,PayPal,"Port Harcourt",SP052,"Daniel Chinwe",$17,Returned
TXN00505,2024-07-21,2024,CUST00505,"Nike Uzochi",Female,36,Adult,"Bluetooth Speaker",Electronics,Electronics,4,29,0.010,118,POS,"Port Harcourt",SP086,"Chinonso Ezinne",None,Returned
TXN00506,2024-07-24,2024,CUST00506,"Hassan Oluwatobi",Male,57,Old,Monitor,Electronics,Electronics,3,190,0.040,570,POS,Kano,SP047,"Seyi Olufunke",$49,"Not Returned"
TXN00507,2024-01-16,2024,CUST00507,"Efe Tola",Male,27,"Young Adult","Laptop Stand",Accessories,Accessories,1,223,0.040,223,POS,Kano,SP047,"Chukwudi Jibola",$11,Returned
TXN00508,2023-05-29,2023,CUST00508,"Tope Chidera",Female,23,"Young Adult",Charger,Accessories,Accessories,11,220,0.040,2430,Cash,Lagos,SP039,"Fidelis Amina",$25,Returned
TXN00509,2022-11-06,2022,CUST00509,"Kola Chidera",Female,34,Adult,"Laptop Stand",Accessories,Accessories,7,169,0.030,1189,POS,Kano,SP081,"Kelechi Chinonso",$46,Returned
TXN00510,2024-04-20,2024,CUST00510,"Amaka Chidera",Female,60,Old,"Laptop Stand",Accessories,Accessories,7,226,0.050,1584,"Debit Card",Enugu,SP067,"Peace Amaka",$7,Returned
TXN00511,2023-01-17,2023,CUST00511,"Daniel Amaka",Female,45,"Middle Age",Charger,Accessories,Accessories,2,67,0.010,135,Cash,Abuja,SP027,"Obinna Chinwe",$7,Returned
TXN00512,2022-06-10,2022,CUST00512,"Patience Nnenna",Female,53,Old,"Laptop Stand",Accessories,Accessories,12,151,0.030,1813,"Credit Card",Ibadan,SP023,"Chijioke Chukwudi",$29,"Not Returned"
TXN00513,2024-08-30,2024,CUST00513,"Emeka Zainab",Male,41,"Middle Age",Keyboard,Electronics,Electronics,9,71,0.010,640,"Debit Card",Jos,SP011,"Chike Opeyemi",10%,Returned
TXN00514,2023-03-11,2023,CUST00514,"Nwafor Kelechi",Female,31,Adult,Keyboard,Electronics,Electronics,1,79,0.020,79,POS,Abuja,SP016,"Kehinde Blessing",$30,Returned
TXN00515,2023-12-22,2023,CUST00515,"Chinonso Obi",Male,58,Old,"USB Hub",Accessories,Accessories,9,256,0.050,2311,"Bank Transfer",Jos,SP055,"Kehinde Olu",13%,Returned
TXN00516,2023-05-27,2023,CUST00516,"Hassan Emeka",Female,36,Adult,"Bluetooth Speaker",Electronics,Electronics,10,167,0.030,1677,POS,"Port Harcourt",SP020,"Adebayo Seyi",None,Returned
TXN00517,2024-04-10,2024,CUST00517,"Obinna Obi",Male,37,Adult,"Bluetooth Speaker",Electronics,Electronics,11,220,0.040,2422,Cash,Enugu,SP031,"Benita Nnenna",None,Returned
TXN00518,2023-02-12,2023,CUST00518,"Ifeoma Daniel",Female,53,Old,"Power Bank",Electronics,Electronics,12,291,0.060,3496,Cash,Enugu,SP005,"Damilola Bola",7%,"Not Returned"
TXN00519,2024-07-29,2024,CUST00519,"Emeka Temitayo",Male,31,Adult,"Bluetooth Speaker",Electronics,Electronics,10,137,0.030,1371,"Bank Transfer",Enugu,SP032,"Oluwatobi Emeka",11%,"Not Returned"
TXN00520,2024-05-26,2024,CUST00520,"Chidera Sola",Female,58,Old,"Phone Case",Accessories,Accessories,13,296,0.060,3849,"Debit Card",Ibadan,SP066,"Chinedu Efe",$7,"Not Returned"
TXN00521,2022-08-13,2022,CUST00521,"Ifeyinwa Chioma",Female,39,Adult,"Wireless Mouse",Electronics,Electronics,1,167,0.030,167,"Bank Transfer",Owerri,SP096,"Damilola Femi",None,"Not Returned"
TXN00522,2022-08-18,2022,CUST00522,"Uzochi Temitope",Female,30,Adult,Charger,Accessories,Accessories,14,151,0.030,2116,POS,Ibadan,SP075,"Yemi Seyi",12%,Returned
TXN00523,2022-02-15,2022,CUST00523,"Ada Emmanuela",Female,21,"Young Adult","Phone Case",Accessories,Accessories,8,156,0.030,1254,"Credit Card",Jos,SP076,"Oyinade Chukwudi",13%,Returned
TXN00524,2024-04-05,2024,CUST00524,"Chidera Elijah",Female,58,Old,"Bluetooth Speaker",Electronics,Electronics,10,185,0.040,1851,"Debit Card",Jos,SP087,"Chike Oluwatobi",None,Returned
TXN00525,2022-01-13,2022,CUST00525,"Chioma Tobi",Female,32,Adult,"Flash Drive",Accessories,Accessories,1,57,0.010,57,"Bank Transfer",Lagos,SP060,"Nkem Fidelis",$16,Returned
TXN00526,2024-04-16,2024,CUST00526,"Temitayo Tola",Male,25,"Young Adult",Charger,Accessories,Accessories,5,57,0.010,287,Cash,Kano,SP074,"Ezinne Blessing",$14,Returned
TXN00527,2024-01-26,2024,CUST00527,"Chukwuemeka Juliet",Female,25,"Young Adult","Laptop Stand",Accessories,Accessories,8,169,0.030,1354,"Debit Card",Ibadan,SP047,"Temitayo David",9%,"Not Returned"
TXN00528,2023-03-15,2023,CUST00528,"Chika Temitayo",Male,46,"Middle Age","Phone Case",Accessories,Accessories,4,198,0.040,792,POS,Enugu,SP063,"Opeyemi Obi",13%,Returned
TXN00529,2023-01-10,2023,CUST00529,"Olamide Chukwudi",Female,27,"Young Adult","Power Bank",Electronics,Electronics,4,30,0.010,121,"Credit Card",Kano,SP023,"Ogechi Tola",$46,"Not Returned"
TXN00530,2022-06-02,2022,CUST00530,"Benita Obinna",Male,26,"Young Adult","Wireless Mouse",Electronics,Electronics,8,95,0.020,765,"Debit Card",Abuja,SP025,"Ifeyinwa Ngozi",20%,Returned
TXN00531,2023-10-30,2023,CUST00531,"Bola Aisha",Female,37,Adult,"Wireless Mouse",Electronics,Electronics,11,286,0.060,3149,"Bank Transfer",Lagos,SP056,"Efe Chinonso",None,"Not Returned"
TXN00532,2022-06-12,2022,CUST00532,"Chisom Nkemdilim",Female,26,"Young Adult","Power Bank",Electronics,Electronics,10,299,0.060,2997,Cash,Lagos,SP016,"Fidelis Obinna",None,"Not Returned"
TXN00533,2023-08-09,2023,CUST00533,"Onyinye Kehinde",Female,45,"Middle Age","USB Hub",Accessories,Accessories,7,97,0.020,681,"Debit Card",Enugu,SP094,"Patience Kelechi",None,Returned
TXN00534,2024-01-15,2024,CUST00534,"Adaeze Olamide",Female,51,Old,"Power Bank",Electronics,Electronics,10,180,0.040,1800,"Debit Card",Lagos,SP062,"Favour Tosin",None,Returned
TXN00535,2023-09-06,2023,CUST00535,"Obinna Daniel",Male,43,"Middle Age","USB Hub",Accessories,Accessories,4,232,0.050,931,POS,Kano,SP035,"Temitayo Aisha",$9,"Not Returned"
TXN00536,2024-06-21,2024,CUST00536,"Opeyemi Olufunke",Female,60,Old,"Power Bank",Electronics,Electronics,5,282,0.060,1412,"Credit Card",Abuja,SP083,"Chukwuemeka Ezinne",None,Returned
TXN00537,2024-01-26,2024,CUST00537,"Kelechi Femi",Male,42,"Middle Age",Charger,Accessories,Accessories,12,148,0.030,1779,PayPal,Owerri,SP075,"Bola Seyi",$22,"Not Returned"
TXN00538,2023-11-10,2023,CUST00538,"Seyi Ifechukwu",Female,27,"Young Adult","Power Bank",Electronics,Electronics,7,202,0.040,1418,Cash,Owerri,SP003,"Damilola Chikere",$29,"Not Returned"
TXN00539,2024-10-20,2024,CUST00539,"Amina Emeka",Female,20,"Young Adult",Monitor,Electronics,Electronics,12,254,0.050,3055,"Credit Card",Kano,SP011,"Kehinde Elijah",9%,"Not Returned"
TXN00540,2022-07-27,2022,CUST00540,"Patience Tosin",Female,58,Old,"Flash Drive",Accessories,Accessories,12,28,0.010,340,"Bank Transfer",Owerri,SP095,"Nnamdi Tunde",$8,Returned
TXN00541,2023-04-04,2023,CUST00541,"Tope Amaka",Male,33,Adult,"Bluetooth Speaker",Electronics,Electronics,3,273,0.050,819,POS,Kano,SP047,"Femi Ezinne",6%,Returned
TXN00542,2022-02-16,2022,CUST00542,"Chinwe Femi",Male,27,"Young Adult",Charger,Accessories,Accessories,10,217,0.040,2173,POS,Owerri,SP095,"Ifeoma Nnamdi",$7,Returned
TXN00543,2021-11-29,2021,CUST00543,"Chike Obi",Female,58,Old,"Power Bank",Electronics,Electronics,1,268,0.050,268,"Bank Transfer",Ibadan,SP043,"Damilola David",16%,Returned
TXN00544,2022-08-28,2022,CUST00544,"Oluwatobi Ifeyinwa",Male,39,Adult,Charger,Accessories,Accessories,9,220,0.040,1980,Cash,Enugu,SP029,"Seyi Favour",None,Returned
TXN00545,2023-06-06,2023,CUST00545,"Nkem Adebayo",Female,33,Adult,"Phone Case",Accessories,Accessories,14,113,0.020,1594,POS,Owerri,SP079,"Ayo Sola",6%,"Not Returned"
TXN00546,2023-10-30,2023,CUST00546,"Onyinye Ngozi",Male,49,"Middle Age","Wireless Mouse",Electronics,Electronics,11,120,0.020,1320,"Credit Card",Ibadan,SP008,"Yemi Chukwudi",$35,Returned
TXN00547,2024-10-11,2024,CUST00547,"Ayo Elijah",Male,57,Old,"Wireless Mouse",Electronics,Electronics,12,223,0.040,2681,PayPal,Jos,SP004,"Temitayo Uzochi",$22,"Not Returned"
TXN00548,2023-07-23,2023,CUST00548,"Chijioke Damilola",Male,19,"Young Adult","Power Bank",Electronics,Electronics,1,221,0.040,221,"Credit Card",Kano,SP080,"Nkechi Olu",None,"Not Returned"
TXN00549,2022-03-03,2022,CUST00549,"Kelechi Chinonso",Female,26,"Young Adult","Laptop Stand",Accessories,Accessories,12,12,0.000,154,"Debit Card",Jos,SP015,"Olufunke Uzochi",None,Returned
TXN00550,2021-12-13,2021,CUST00550,"Adesola Chinonso",Male,27,"Young Adult",Monitor,Electronics,Electronics,12,239,0.050,2870,"Credit Card",Lagos,SP061,"Kelechi Olufunke",$8,"Not Returned"
TXN00551,2023-07-18,2023,CUST00551,"Adaobi Aisha",Male,23,"Young Adult","Wireless Mouse",Electronics,Electronics,6,250,0.050,1500,"Credit Card",Jos,SP074,"Olamide Obinna",$28,Returned
TXN00552,2023-01-10,2023,CUST00552,"Yemi Ngozi",Male,53,Old,"Bluetooth Speaker",Electronics,Electronics,8,52,0.010,418,PayPal,Jos,SP086,"Ifeoma Pius",$11,Returned
TXN00553,2021-12-23,2021,CUST00553,"Nike Kelechi",Male,55,Old,Monitor,Electronics,Electronics,1,221,0.040,221,Cash,Enugu,SP080,"Ezinne Pius",14%,Returned
TXN00554,2022-01-26,2022,CUST00554,"Chike Chidera",Female,59,Old,"Bluetooth Speaker",Electronics,Electronics,5,12,0.000,60,"Credit Card","Port Harcourt",SP060,"Zainab Zainab",None,Returned
TXN00555,2021-12-18,2021,CUST00555,"Ifeyinwa Opeyemi",Male,45,"Middle Age",Charger,Accessories,Accessories,15,273,0.050,4098,"Credit Card",Enugu,SP041,"Seyi Amaka",None,"Not Returned"
TXN00556,2024-10-20,2024,CUST00556,"Amaka Pius",Male,52,Old,"USB Hub",Accessories,Accessories,8,120,0.020,966,PayPal,Lagos,SP025,"David Tope",None,"Not Returned"
TXN00557,2022-10-13,2022,CUST00557,"Tola Onyinye",Male,58,Old,Monitor,Electronics,Electronics,13,62,0.010,806,"Credit Card",Abuja,SP044,"Adebayo Kelechi",9%,"Not Returned"
TXN00558,2022-01-29,2022,CUST00558,"Juliet Blessing",Male,21,"Young Adult","Bluetooth Speaker",Electronics,Electronics,3,114,0.020,342,PayPal,Lagos,SP009,"Kehinde Chinedu",None,"Not Returned"
TXN00559,2022-09-23,2022,CUST00559,"Uzochi Ifeoma",Male,35,Adult,"Phone Case",Accessories,Accessories,8,177,0.040,1421,PayPal,Lagos,SP083,"Segun Chika",20%,"Not Returned"
TXN00560,2024-07-18,2024,CUST00560,"Nkem Fathia",Female,21,"Young Adult",Charger,Accessories,Accessories,1,118,0.020,118,"Credit Card",Kano,SP076,"Opeyemi Blessing",12%,Returned
TXN00561,2022-06-19,2022,CUST00561,"Efe Ifechukwu",Female,44,"Middle Age",Monitor,Electronics,Electronics,7,225,0.050,1578,"Debit Card",Jos,SP038,"Ifeoma Sola",$29,"Not Returned"
TXN00562,2022-10-21,2022,CUST00562,"Kelechi Efe",Female,40,"Middle Age",Monitor,Electronics,Electronics,3,139,0.030,419,Cash,Abuja,SP013,"Peace Tobi",None,Returned
TXN00563,2023-03-23,2023,CUST00563,"Ifechukwu Ezinne",Female,48,"Middle Age",Charger,Accessories,Accessories,9,164,0.030,1481,"Debit Card",Jos,SP013,"Blessing Fola",None,Returned
TXN00564,2022-01-18,2022,CUST00564,"Temitayo Ifeoma",Female,31,Adult,"USB Hub",Accessories,Accessories,1,223,0.040,223,POS,"Port Harcourt",SP075,"Ifechukwu Femi",None,Returned
TXN00565,2024-03-12,2024,CUST00565,"Olu Olivia",Female,48,"Middle Age","Flash Drive",Accessories,Accessories,14,196,0.040,2749,PayPal,"Port Harcourt",SP093,"Olufunke Ronke",$15,"Not Returned"
TXN00566,2023-09-11,2023,CUST00566,"Fola Chioma",Male,24,"Young Adult",Keyboard,Electronics,Electronics,2,275,0.060,551,PayPal,Kano,SP089,"Ifeyinwa Tobi",17%,Returned
TXN00567,2024-08-12,2024,CUST00567,"Nneka Sola",Male,20,"Young Adult","Phone Case",Accessories,Accessories,5,57,0.010,289,PayPal,Lagos,SP037,"Olamide Daniel",$29,Returned
TXN00568,2024-09-11,2024,CUST00568,"Zainab Uche",Female,53,Old,Monitor,Electronics,Electronics,3,147,0.030,441,POS,Enugu,SP052,"Patience Opeyemi",None,"Not Returned"
TXN00569,2023-05-22,2023,CUST00569,"Damilola Adaobi",Female,52,Old,"Bluetooth Speaker",Electronics,Electronics,6,221,0.040,1331,PayPal,"Port Harcourt",SP039,"Nike Nwafor",$39,"Not Returned"
TXN00570,2022-02-20,2022,CUST00570,"Nnamdi Ugo",Male,37,Adult,"Phone Case",Accessories,Accessories,13,146,0.030,1904,Cash,Jos,SP044,"Ugochukwu Ugo",18%,"Not Returned"
TXN00571,2023-04-21,2023,CUST00571,"Segun Olamide",Male,34,Adult,"USB Hub",Accessories,Accessories,8,5,0.000,41,"Debit Card","Port Harcourt",SP038,"Tosin Fathia",None,Returned
TXN00572,2022-11-14,2022,CUST00572,"Olivia Yemi",Male,40,"Middle Age",Keyboard,Electronics,Electronics,9,252,0.050,2272,"Credit Card",Lagos,SP057,"Bola Tunde",5%,Returned
TXN00573,2023-01-25,2023,CUST00573,"Amaka Olufunke",Female,37,Adult,Charger,Accessories,Accessories,6,280,0.060,1681,Cash,Abuja,SP034,"Nkemdilim Patience",$6,Returned
TXN00574,2023-02-04,2023,CUST00574,"Olivia Chisom",Female,39,Adult,"Phone Case",Accessories,Accessories,7,93,0.020,652,"Bank Transfer",Jos,SP068,"Daniel Aisha",None,Returned
TXN00575,2022-09-19,2022,CUST00575,"Nnenna Chukwuemeka",Female,20,"Young Adult","Bluetooth Speaker",Electronics,Electronics,2,100,0.020,201,POS,Lagos,SP070,"Emeka Damilola",None,"Not Returned"
TXN00576,2022-05-30,2022,CUST00576,"Simeon David",Male,28,"Young Adult","Wireless Mouse",Electronics,Electronics,12,157,0.030,1884,"Credit Card",Abuja,SP089,"Tope Fathia",$3,Returned
TXN00577,2023-11-22,2023,CUST00577,"Temitayo Chinedu",Female,20,"Young Adult","Power Bank",Electronics,Electronics,7,13,0.000,91,POS,Abuja,SP041,"Chizor Fathia",16%,"Not Returned"
TXN00578,2024-03-03,2024,CUST00578,"Obinna Sola",Female,50,Old,Charger,Accessories,Accessories,1,45,0.010,45,Cash,Owerri,SP020,"Chukwudi Opeyemi",$46,Returned
TXN00579,2022-10-18,2022,CUST00579,"Fathia Oluwatobi",Female,50,Old,"Laptop Stand",Accessories,Accessories,3,238,0.050,716,PayPal,Jos,SP057,"Nneka Efe",None,Returned
TXN00580,2024-06-08,2024,CUST00580,"Emeka Ada",Male,48,"Middle Age","Wireless Mouse",Electronics,Electronics,2,150,0.030,301,POS,Abuja,SP086,"Fola Patience",$6,Returned
TXN00581,2023-11-13,2023,CUST00581,"Emeka Precious",Female,23,"Young Adult","Power Bank",Electronics,Electronics,4,277,0.060,1110,POS,Jos,SP026,"Ugochukwu Olivia",5%,"Not Returned"
TXN00582,2023-02-16,2023,CUST00582,"Opeyemi Chika",Male,36,Adult,"Wireless Mouse",Electronics,Electronics,11,238,0.050,2625,POS,"Port Harcourt",SP004,"Uzochi Uche",$19,Returned
TXN00583,2024-08-29,2024,CUST00583,"Ayo Chinonso",Female,40,"Middle Age","Laptop Stand",Accessories,Accessories,11,136,0.030,1496,Cash,Abuja,SP100,"Oyinade Peace",17%,"Not Returned"
TXN00584,2023-04-23,2023,CUST00584,"Ronke Adaobi",Female,33,Adult,"Laptop Stand",Accessories,Accessories,4,220,0.040,880,"Bank Transfer",Lagos,SP041,"Tope Blessing",$50,"Not Returned"
TXN00585,2022-09-30,2022,CUST00585,"Ifeyinwa Nkechi",Female,54,Old,Charger,Accessories,Accessories,1,5,0.000,5,POS,Owerri,SP093,"Tosin Pius",8%,Returned
TXN00586,2023-06-13,2023,CUST00586,"Nkemdilim Pius",Female,18,"Young Adult","USB Hub",Accessories,Accessories,1,250,0.050,250,"Bank Transfer",Abuja,SP066,"Ifeoma Benita",$43,Returned
TXN00587,2022-10-10,2022,CUST00587,"Nike Nnenna",Female,35,Adult,"Phone Case",Accessories,Accessories,7,120,0.020,842,Cash,Enugu,SP050,"Olamide Amaka",None,"Not Returned"
TXN00588,2022-06-13,2022,CUST00588,"Chinedu Chijioke",Male,46,"Middle Age","Power Bank",Electronics,Electronics,6,52,0.010,313,"Debit Card",Ibadan,SP026,"Dayo Ifechukwu",$21,Returned
TXN00589,2024-03-10,2024,CUST00589,"Seyi Adebayo",Male,27,"Young Adult","USB Hub",Accessories,Accessories,13,137,0.030,1784,"Credit Card",Abuja,SP030,"Simeon Anita",None,"Not Returned"
TXN00590,2023-09-15,2023,CUST00590,"Amarachi Damilola",Male,56,Old,"Power Bank",Electronics,Electronics,13,46,0.010,600,"Debit Card",Jos,SP053,"Onyinye Kelechi",None,"Not Returned"
TXN00591,2022-02-05,2022,CUST00591,"Chioma Benita",Male,44,"Middle Age","Laptop Stand",Accessories,Accessories,14,7,0.000,102,"Debit Card",Kano,SP024,"Patience Chioma",18%,"Not Returned"
TXN00592,2024-06-04,2024,CUST00592,"Simeon Favour",Female,53,Old,"Wireless Mouse",Electronics,Electronics,9,29,0.010,261,PayPal,Kano,SP067,"Seyi Emeka",None,Returned
TXN00593,2022-08-19,2022,CUST00593,"Opeyemi Ifechukwu",Female,20,"Young Adult",Keyboard,Electronics,Electronics,2,117,0.020,234,POS,Abuja,SP081,"Tola Chijioke",12%,Returned
TXN00594,2024-07-29,2024,CUST00594,"Emmanuela Damilola",Male,41,"Middle Age","Power Bank",Electronics,Electronics,6,296,0.060,1779,"Bank Transfer",Kano,SP012,"Tunde Adebayo",$39,Returned
TXN00595,2024-05-03,2024,CUST00595,"Ifeyinwa Blessing",Male,35,Adult,Monitor,Electronics,Electronics,6,176,0.040,1058,"Debit Card",Owerri,SP012,"Tobi Tunde",$19,"Not Returned"
TXN00596,2023-12-08,2023,CUST00596,"Femi Chinonso",Male,28,"Young Adult","Phone Case",Accessories,Accessories,12,236,0.050,2834,POS,Lagos,SP073,"Chizor Ogechi",$4,Returned
TXN00597,2022-01-07,2022,CUST00597,"Fidelis Chizor",Female,55,Old,Monitor,Electronics,Electronics,14,7,0.000,104,Cash,Abuja,SP081,"Chukwuemeka Precious",13%,"Not Returned"
TXN00598,2024-05-08,2024,CUST00598,"Nkechi Ezinne",Male,27,"Young Adult","Laptop Stand",Accessories,Accessories,6,244,0.050,1469,"Credit Card",Abuja,SP096,"Hassan Nnenna",20%,Returned
TXN00599,2023-01-08,2023,CUST00599,"Femi Chukwudi",Female,41,"Middle Age","Flash Drive",Accessories,Accessories,9,147,0.030,1327,"Debit Card",Abuja,SP046,"Amarachi Chike",17%,"Not Returned"
TXN00600,2022-12-05,2022,CUST00600,"Pius Vivian",Female,18,"Young Adult","Flash Drive",Accessories,Accessories,8,277,0.060,2221,PayPal,Enugu,SP003,"Patience Juliet",13%,"Not Returned"
TXN00601,2022-10-29,2022,CUST00601,"Efe Tola",Male,47,"Middle Age","Laptop Stand",Accessories,Accessories,10,109,0.020,1096,Cash,Enugu,SP059,"Damilola Amaka",$30,Returned
TXN00602,2024-07-19,2024,CUST00602,"Chidera Amaka",Male,25,"Young Adult","Power Bank",Electronics,Electronics,12,212,0.040,2547,"Credit Card","Port Harcourt",SP097,"Dayo Fathia",None,"Not Returned"
TXN00603,2022-04-28,2022,CUST00603,"Adaeze Adesola",Male,20,"Young Adult",Keyboard,Electronics,Electronics,10,201,0.040,2016,"Credit Card",Abuja,SP058,"Uzochi Dayo",$41,"Not Returned"
TXN00604,2022-06-03,2022,CUST00604,"Chioma Chijioke",Male,28,"Young Adult","Laptop Stand",Accessories,Accessories,13,233,0.050,3037,PayPal,Ibadan,SP044,"Blessing Temitope",17%,"Not Returned"
TXN00605,2022-07-27,2022,CUST00605,"Olufunke Uche",Female,57,Old,"Bluetooth Speaker",Electronics,Electronics,13,277,0.060,3610,"Credit Card","Port Harcourt",SP078,"Chizor Uzochi",15%,"Not Returned"
TXN00606,2022-06-29,2022,CUST00606,"Kehinde Obinna",Female,18,"Young Adult","Bluetooth Speaker",Electronics,Electronics,2,92,0.020,184,"Debit Card","Port Harcourt",SP007,"Chidera Nkemdilim",14%,Returned
TXN00607,2023-03-26,2023,CUST00607,"Femi Chika",Female,23,"Young Adult",Keyboard,Electronics,Electronics,7,231,0.050,1620,POS,Abuja,SP081,"Olivia Nkechi",$13,"Not Returned"
TXN00608,2023-06-22,2023,CUST00608,"Precious Opeyemi",Female,29,"Young Adult","Phone Case",Accessories,Accessories,14,137,0.030,1927,"Debit Card",Jos,SP020,"Chukwuemeka Opeyemi",$6,Returned
TXN00609,2023-08-11,2023,CUST00609,"Chidera Olivia",Female,46,"Middle Age","Wireless Mouse",Electronics,Electronics,7,31,0.010,220,POS,Enugu,SP006,"Kola Micheal",None,Returned
TXN00610,2024-06-02,2024,CUST00610,"Oyinade Pius",Female,33,Adult,"Power Bank",Electronics,Electronics,2,276,0.060,553,PayPal,Lagos,SP006,"Precious Chukwuemeka",18%,Returned
TXN00611,2022-05-11,2022,CUST00611,"Simeon Opeyemi",Male,27,"Young Adult","Power Bank",Electronics,Electronics,8,202,0.040,1617,POS,Lagos,SP004,"Efe Adaobi",18%,"Not Returned"
TXN00612,2023-06-09,2023,CUST00612,"Ifeoma Nnenna",Male,37,Adult,Keyboard,Electronics,Electronics,11,134,0.030,1478,"Debit Card",Jos,SP018,"Ada Ugochukwu",17%,Returned
